"ID","JOB_ID","LOG_LEVEL_ID","LOG_TIMESTAMP","JOB_NAME","JOB_PROCESS","MESSAGE","THREAD_ID","ERROR_CODE","ERROR_MESSAGE","APPLICATION"
60036,2894,8,25-11-24 5:03:29.601840000 PM,"LOAD_ICT_DATA","PROC_LOAD_DATA_AGREEMENT_TRANS_DET","INSERT INTO FM_DOCUMENT_TRANS_DET_TMP (TAXES)","",0,"",""
60037,2894,8,25-11-24 5:03:29.606587000 PM,"LOAD_ICT_DATA","PROC_LOAD_DATA_AGREEMENT_TRANS_DET","INSERT INTO FM_DOCUMENT_TRANS_DET_TMP (TAXES) - ADJUSTMENT","",0,"",""
60038,2894,8,25-11-24 5:03:29.615816000 PM,"LOADING DOCUMENTS","PROC_LOAD_DATA_AGREEMENT","Generate TRANS_ID","",0,"",""
60039,2894,8,25-11-24 5:03:29.626285000 PM,"LOADING DOCUMENTS","PROC_LOAD_DATA_AGREEMENT","Check TRANS_ID is populated","",0,"",""
60054,2894,32,25-11-24 5:03:29.709428000 PM,"ERP PROCESS","MAP_ERP_CLEAR","update  /*+ PARALLEL(fm_document_trans_det) */ fm_document_trans_det t1 set  GL_CODE = ''  ,  CT_GL_CODE_CCID = ''  ,  CT_GL_CODE_CREDIT = ''  ,  CT_GL_CODE_ID = ''  where exists (select * from fm_document_trans t2 where t2.bp_name = '2024/04/01 - 2024/04/30'
                                                         and t2.agreement_id =  decode(14,0,agreement_id,agreement_id)
                                                         and t1.erp_date is null
                                                         and t2.document_status NOT IN ('N','C')
                                                         and (t2.erp_processed_ind IN (1,8,9) or t2.erp_processed_ind is null)
                                                         and t2.id = t1.trans_id
                                                         )","",0,"",""
60055,2894,8,25-11-24 5:03:29.713165000 PM,"ERP PROCESS","MAP_ERP_CLEAR","[UPDATE] FM_DOCUMENT_TRANS - ROWCOUNT: 455","",0,"",""
60056,2894,32,25-11-24 5:03:29.713359000 PM,"ERP PROCESS","MAP_ERP_CUSTOM","v_agr_type:inJobID:inAgreementID:inBillingPeriod:inTransTypeV:2894:14:2024/04/01 - 2024/04/30:ACTUAL","",0,"",""
60057,2894,2,25-11-24 5:03:29.864347000 PM,"ERP PROCESS","MAP_ERP_CUSTOM","-30926","",-30926,"ORA-30926: unable to get a stable set of rows in the source tables",""
60058,2894,2,25-11-24 5:03:29.878647000 PM,"LOADING DOCUMENTS","PROC_TRANS_RAISE_ERROR","AgreementID|BillingPeriod: 14|2024/04/01 - 2024/04/30","",-30926,"ORA-30926: unable to get a stable set of rows in the source tables",""
60059,2894,2,25-11-24 5:03:29.882877000 PM,"LOADING DOCUMENTS","PROC_LOAD_DATA_AGREEMENT","AgreementID|BillingPeriod: 14|2024/04/01 - 2024/04/30","",-30926,"ORA-30926: unable to get a stable set of rows in the source tables",""
